48,Kalimantan Utara,Nunukan,http://tides.big.go.id:8888/kacrut/0134NNKN02/0134NNKN02.html,http://tides.big.go.id:8888/kacrut/0134NNKN02/temp.csv
49,Kalimantan Utara,Tarakan,http://tides.big.go.id:8888/kacrut/0027TRKN02/0027TRKN02.html,http://tides.big.go.id:8888/kacrut/0027TRKN02/temp.csv
50,Kalimantan Timur,Balikpapan,http://tides.big.go.id:8888/kacrut/0020BLPP02/0020BLPP02.html,http://tides.big.go.id:8888/kacrut/0020BLPP02/temp.csv
51,Kalimantan Timur,Tanjung Batu,http://tides.big.go.id:8888/kacrut/0133TJBT02/0133TJBT02.html,http://tides.big.go.id:8888/kacrut/0133TJBT02/temp.csv
52,Kalimantan Selatan,Kotabaru,http://tides.big.go.id:8888/kacrut/0048KTBR02/0048KTBR02.html,http://tides.big.go.id:8888/kacrut/0048KTBR02/temp.csv
53,Papua,Merauke,http://tides.big.go.id:8888/kacrut/0046MEKE03/0046MEKE03.html,http://tides.big.go.id:8888/kacrut/0046MEKE03/temp.csv
54,Papua,Jayapura,http://tides.big.go.id:8888/kacrut/0025JYPR03/0025JYPR03.html,http://tides.big.go.id:8888/kacrut/0025JYPR03/temp.csv
55,Papua,Sarmi,http://tides.big.go.id:8888/kacrut/0130SRMI03/0130SRMI03.html,http://tides.big.go.id:8888/kacrut/0130SRMI03/temp.csv
56,Papua Barat,Biak,http://tides.big.go.id:8888/kacrut/0015BIAK03/0015BIAK03.html,http://tides.big.go.id:8888/kacrut/0015BIAK03/temp.csv
57,Papua Barat,Manokwari,http://tides.big.go.id:8888/kacrut/0047MWRI03/0047MWRI03.html,http://tides.big.go.id:8888/kacrut/0047MWRI03/temp.csv
58,Papua Barat,Sorong,http://tides.big.go.id:8888/kacrut/0026SRNG03/0026SRNG03.html,http://tides.big.go.id:8888/kacrut/0026SRNG03/temp.csv
59,Papua Barat,Raja Ampat,http://tides.big.go.id:8888/kacrut/0119PAAM03/0119PAAM03.html,http://tides.big.go.id:8888/kacrut/0119PAAM03/temp.csv
60,Maluku,Namlea,http://tides.big.go.id:8888/kacrut/0107NAML03/0107NAML03.html,http://tides.big.go.id:8888/kacrut/0107NAML03/temp.csv
61,Maluku,Ambon,http://tides.big.go.id:8888/kacrut/0019AMBN03/0019AMBN03.html,http://tides.big.go.id:8888/kacrut/0019AMBN03/temp.csv
62,Maluku,Bula,http://tides.big.go.id:8888/kacrut/0019AMBN03/0019AMBN03.html,http://tides.big.go.id:8888/kacrut/0019AMBN03/temp.csv
63,Maluku,Banda,http://tides.big.go.id:8888/kacrut/0126BNDA03/0126BNDA03.html,http://tides.big.go.id:8888/kacrut/0126BNDA03/temp.csv
64,Maluku,Saumlaki,http://tides.big.go.id:8888/kacrut/0126BNDA03/0126BNDA03.html,http://tides.big.go.id:8888/kacrut/0126BNDA03/temp.csv
65,Maluku,Kisar,http://tides.big.go.id:8888/kacrut/0118PKSR03/0118PKSR03.html,http://tides.big.go.id:8888/kacrut/0118PKSR03/temp.csv
66,Maluku Utara,Tobelo,http://tides.big.go.id:8888/kacrut/0049TBLO03/0049TBLO03.html,http://tides.big.go.id:8888/kacrut/0049TBLO03/temp.csv
67,Maluku Utara,Jailolo,http://tides.big.go.id:8888/kacrut/0021JAIL03/0021JAIL03.html,http://tides.big.go.id:8888/kacrut/0021JAIL03/temp.csv
68,Maluku Utara,Ternate,http://tides.big.go.id:8888/kacrut/0148TRTE03/0148TRTE03.html,http://tides.big.go.id:8888/kacrut/0148TRTE03/temp.csv
69,Maluku Utara,Gebe,http://tides.big.go.id:8888/kacrut/0123GEBE03/0123GEBE03.html,http://tides.big.go.id:8888/kacrut/0123GEBE03/temp.csv
